"state","general_lat","general_long","latitude","longitude","brightness","acq_date","acq_time","confidence","daynight","area"
"Victoria",-37,147,-37.3372,147.4144,355.6,"2006-12-27",428,98,"D",227000
"Victoria",-37,147,-37.258,147.4248,345.5,"2007-01-23",410,92,"D",227000
"Victoria",-37,147,-37.2581,147.3649,348.8,"2007-02-01",404,94,"D",227000
"Victoria",-37,147,-37.2628,147.3516,344.5,"2007-01-29",57,93,"D",227000
"Victoria",-37,147,-37.0829,147.2062,360,"2019-03-04",2,100,"D",227000
"Victoria",-37,147,-37.3193,147.2746,349.9,"2013-02-18",32,95,"D",227000
"Victoria",-35,141,-35.3908,140.9602,348.3,"2012-03-07",423,93,"D",227000
"Victoria",-35,142,-34.8666,141.5469,346.8,"2008-04-08",127,93,"D",227000
"Victoria",-38,141,-37.7903,140.6343,376.4,"2012-05-29",39,100,"D",227000
"Victoria",-38,141,-37.6081,141.0128,346.7,"2002-05-29",22,95,"D",227000
"Victoria",-38,141,-37.9508,140.8042,350.5,"2013-05-02",27,96,"D",227000
"Victoria",-38,141,-38.1387,141.3246,358.1,"2009-03-29",22,99,"D",227000
"Victoria",-38,141,-37.5978,140.7843,340.2,"2019-05-10",33,92,"D",227000
"Victoria",-38,141,-37.7784,141.4983,357,"2014-05-21",27,98,"D",227000
"Victoria",-38,141,-38.1379,141.2694,349.6,"2013-06-24",45,96,"D",227000
"Victoria",-38,141,-37.6224,140.5024,423.3,"2010-11-09",33,100,"D",227000
"Victoria",-38,142,-37.9534,142.0558,339.1,"2001-04-12",7,91,"D",227000
"Victoria",-38,142,-38.0656,141.6113,343,"2010-03-12",501,92,"D",227000
"Victoria",-38,142,-38.1305,141.8391,400.7,"2005-04-09",355,100,"D",227000
"Victoria",-38,142,-37.8156,141.7926,347.7,"2013-05-23",500,95,"D",227000
"Victoria",-38,142,-37.795,141.782,350.5,"2013-05-30",51,95,"D",227000
"Victoria",-38,143,-37.7092,143.4428,349.7,"2012-07-11",20,96,"D",227000
"Victoria",-38,143,-37.7794,143.1348,414.5,"2017-05-06",21,100,"D",227000
"Victoria",-38,143,-37.9105,143.4589,375,"2015-03-10",45,100,"D",227000
"Victoria",-38,143,-38.4944,143.448,339,"2005-04-05",8,91,"D",227000
"Victoria",-38,143,-38.4763,143.1078,356,"2016-05-04",104,98,"D",227000
"Victoria",-38,143,-37.6509,143.2931,348.6,"2010-05-23",412,95,"D",227000
"Victoria",-38,143,-38.1247,142.5051,350.1,"2010-02-08",45,94,"D",227000
"Victoria",-38,144,-38.1075,143.9488,343.1,"2014-04-25",405,93,"D",227000
"Victoria",-38,144,-37.9662,143.6348,338,"2005-03-26",343,91,"D",227000
"Victoria",-38,144,-38.3643,144.1359,377.2,"2009-03-28",357,100,"D",227000
"Victoria",-38,144,-37.6295,143.5244,341.3,"2014-05-03",39,92,"D",227000
"Victoria",-38,144,-37.7569,143.7835,352,"2010-03-02",425,96,"D",227000
"Victoria",-38,144,-37.7111,144.2151,352.9,"2006-03-02",401,96,"D",227000
"Victoria",-38,144,-37.9404,143.586,358.1,"2018-03-09",51,99,"D",227000
"Victoria",-38,144,-38.4982,143.5038,346.2,"2011-03-07",411,93,"D",227000
"Victoria",-38,144,-37.8899,143.9111,362.3,"2014-03-29",423,100,"D",227000
"Victoria",-38,144,-37.7467,143.7708,352,"2010-03-03",51,96,"D",227000
"Victoria",-38,146,-37.8338,145.8665,462.1,"2004-03-14",349,94,"D",227000
"Victoria",-38,146,-37.819,145.8838,374.1,"2008-03-05",416,100,"D",227000
"Victoria",-38,146,-37.7134,146.0722,346.5,"2009-04-12",34,95,"D",227000
"Victoria",-38,146,-38.3744,146.1625,346.3,"2009-01-31",28,92,"D",227000
"Victoria",-38,146,-37.8417,146.1902,361.4,"2005-03-13",2,100,"D",227000
"Victoria",-38,146,-37.8106,145.9091,343,"2005-03-27",425,92,"D",227000
"Victoria",-38,146,-38.2565,146.3886,359,"2014-02-28",39,99,"D",227000
"Victoria",-38,146,-38.1934,146.4573,347.6,"2013-05-21",57,95,"D",227000
"Victoria",-38,146,-38.3576,146.2051,404.9,"2009-01-30",402,100,"D",227000
"Victoria",-37,142,-36.6965,141.6851,346.6,"2010-05-03",20,95,"D",227000
"Victoria",-38,146,-37.8383,146.3507,415.7,"2002-03-10",22,94,"D",227000
"Victoria",-38,146,-37.8599,146.1462,422,"2012-03-14",14,100,"D",227000
"Victoria",-38,146,-38.2308,146.2922,372.8,"2016-05-31",46,100,"D",227000
"Victoria",-38,146,-38.2404,146.3835,352.2,"2014-02-18",2,96,"D",227000
"Victoria",-38,146,-37.7782,146.0108,368.4,"2004-03-16",104,100,"D",227000
"Victoria",-38,146,-37.8415,145.7035,384.6,"2019-05-18",358,100,"D",227000
"Victoria",-38,146,-37.9155,145.889,465.8,"2005-03-20",8,94,"D",227000
"Victoria",-38,146,-38.3083,146.281,349.1,"2010-04-28",2,96,"D",227000
"Victoria",-38,146,-37.6041,145.8538,368.7,"2010-03-04",413,100,"D",227000
"Victoria",-38,146,-38.2515,146.3918,362.2,"2014-02-17",58,100,"D",227000
"Victoria",-38,146,-37.8685,145.905,381.6,"2011-02-26",2,100,"D",227000
"Victoria",-38,147,-38.4201,147.0548,362.9,"2019-07-29",33,100,"D",227000
"Victoria",-38,147,-38.3193,146.5288,354.2,"2013-05-22",417,97,"D",227000
"Victoria",-38,147,-38.4868,146.5782,371.5,"2014-05-14",21,100,"D",227000
"Victoria",-38,147,-38.1686,146.9227,342.1,"2019-05-22",58,93,"D",227000
"Victoria",-38,147,-37.8752,147.3087,350.1,"2016-11-27",21,96,"D",227000
"Victoria",-38,147,-37.6728,147.4818,338.9,"2008-04-07",321,91,"D",227000
"Victoria",-38,147,-37.722,146.5362,369.5,"2013-02-09",39,100,"D",227000
"Victoria",-38,147,-38.2842,146.6996,375.4,"2013-05-06",2,100,"D",227000
"Victoria",-38,147,-38.3389,146.6024,391.2,"2010-04-19",8,100,"D",227000
"Victoria",-38,147,-38.3281,146.635,356.2,"2011-04-11",26,93,"D",227000
"Victoria",-38,147,-37.539,146.8963,344.3,"2007-01-11",109,91,"D",227000
"Victoria",-38,147,-38.4886,146.8099,344.2,"2009-02-24",356,93,"D",227000
"Victoria",-38,147,-38.3806,146.5736,340.1,"2007-05-16",39,92,"D",227000
"Victoria",-38,147,-38.4718,146.6198,343.8,"2014-05-09",3,93,"D",227000
"Victoria",-38,149,-37.5119,149.048,371.6,"2012-03-20",352,100,"D",227000
"Victoria",-38,149,-37.5125,148.8029,378.6,"2013-04-08",353,100,"D",227000
"Victoria",-38,149,-37.535,148.8574,346.1,"2014-01-30",346,93,"D",227000
"Victoria",-38,149,-37.5879,148.8727,380.4,"2007-01-03",20,100,"D",227000
"Victoria",-38,149,-37.6685,149.0425,340.4,"2008-03-09",351,92,"D",227000
"Victoria",-38,149,-37.5588,148.5225,344.8,"2014-02-23",20,94,"D",227000
"Victoria",-38,149,-37.5254,149.4001,341.5,"2010-03-14",33,92,"D",227000
"Victoria",-38,149,-37.6185,149.2802,349.6,"2017-11-30",20,95,"D",227000
"Victoria",-39,143,-38.7048,143.3078,343.5,"2019-05-03",27,92,"D",227000
"Victoria",-38,146,-38.2549,146.3658,342,"2014-02-15",110,91,"D",227000
"Western Australia",-17,128,-16.7215,127.5429,351.8,"2018-04-11",130,95,"D",2524000
"Western Australia",-22,123,-21.6553,122.8112,350.3,"2014-04-09",125,95,"D",2524000
"Western Australia",-19,125,-18.583,125.0976,374.8,"2010-03-07",200,100,"D",2524000
"Western Australia",-22,123,-21.9454,123.0275,350.3,"2009-01-04",220,92,"D",2524000
"Western Australia",-19,129,-19.0632,128.6575,359.4,"2014-12-10",142,99,"D",2524000
"Western Australia",-16,124,-16.46,123.6878,343.7,"2010-08-10",224,92,"D",2524000
"Western Australia",-19,126,-19.2238,126.1529,349.4,"2010-01-07",219,91,"D",2524000
"Western Australia",-19,125,-18.6593,124.5826,359.9,"2013-03-28",130,99,"D",2524000
"Western Australia",-22,123,-22.1507,123.1391,384.2,"2001-02-13",244,100,"D",2524000
"Western Australia",-20,118,-20.4264,118.2944,367.9,"2007-06-24",219,100,"D",2524000
"Western Australia",-19,125,-18.6053,124.6899,357,"2008-04-09",206,98,"D",2524000
"Western Australia",-19,127,-19.4807,126.7029,363.3,"2009-03-14",528,100,"D",2524000
"Western Australia",-19,129,-18.7078,129.3383,366.8,"2007-05-01",117,100,"D",2524000
"Western Australia",-19,126,-19.4437,126.3148,381.7,"2014-03-11",154,100,"D",2524000
"Western Australia",-19,127,-19.0664,126.801,355.4,"2016-02-04",201,97,"D",2524000
"Western Australia",-16,124,-16.3051,124.4489,342.9,"2003-12-14",130,91,"D",2524000
"Western Australia",-16,124,-16.4244,123.8275,352.5,"2014-08-14",218,96,"D",2524000
"Western Australia",-20,128,-19.947,127.6808,388.9,"2006-03-23",141,100,"D",2524000
"Western Australia",-19,129,-18.5944,129.3781,380.1,"2010-10-10",154,100,"D",2524000
"Western Australia",-19,125,-19.1183,125.4584,350.6,"2018-03-28",118,94,"D",2524000
"Western Australia",-19,125,-19.2876,125.3102,345,"2012-01-05",130,92,"D",2524000
"Western Australia",-19,126,-19.2204,126.0998,371.2,"2008-01-17",136,100,"D",2524000
"Western Australia",-19,126,-18.7701,125.6345,358.5,"2013-02-11",200,99,"D",2524000
"Western Australia",-17,127,-17.2551,127.2537,387.3,"2013-07-21",200,100,"D",2524000
"Western Australia",-19,128,-19.1468,127.8069,349.5,"2002-03-09",113,94,"D",2524000
"Western Australia",-20,128,-19.5716,127.7231,345.3,"2006-04-13",200,91,"D",2524000
"Western Australia",-14,127,-13.7971,126.943,368,"2014-06-29",205,100,"D",2524000
"Western Australia",-14,127,-14.1891,126.7816,342.1,"2014-06-09",230,91,"D",2524000
"Western Australia",-20,127,-20.0363,126.6611,390.4,"2002-01-09",132,100,"D",2524000
"Western Australia",-20,128,-20.294,128.0339,348.9,"2012-03-13",105,94,"D",2524000
"Western Australia",-22,122,-21.5059,122.3829,349.5,"2008-01-07",238,91,"D",2524000
"Western Australia",-26,120,-26.1122,119.8608,353.7,"2009-01-12",556,93,"D",2524000
"Western Australia",-19,125,-18.6955,124.647,345.2,"2006-05-22",206,92,"D",2524000
"Western Australia",-20,119,-20.4253,119.2621,351,"2008-01-25",225,94,"D",2524000
"Western Australia",-20,119,-20.3559,118.8107,350.9,"2004-01-13",603,93,"D",2524000
"Western Australia",-20,119,-20.4049,119.2426,380.3,"2015-02-20",232,100,"D",2524000
"Western Australia",-26,121,-26.4992,121.2038,386,"2018-01-28",138,100,"D",2524000
"Western Australia",-14,128,-14.1511,127.5873,392,"2014-04-12",153,94,"D",2524000
"Western Australia",-14,128,-14.2211,127.599,366.2,"2005-06-22",152,100,"D",2524000
"Western Australia",-20,128,-19.9098,127.713,395.2,"2012-03-27",117,100,"D",2524000
"Western Australia",-20,119,-20.4781,118.8345,358.6,"2010-02-28",155,99,"D",2524000
"Western Australia",-20,128,-19.8587,127.6126,364.1,"2013-01-30",136,100,"D",2524000
"Western Australia",-20,128,-20.3305,127.8874,351.3,"2019-02-25",130,93,"D",2524000
"Western Australia",-19,125,-18.5854,124.57,354.9,"2003-04-22",244,97,"D",2524000
"Western Australia",-19,126,-18.9342,126.2013,361,"2017-05-03",124,100,"D",2524000
"Western Australia",-17,125,-17.3118,124.6239,343.7,"2008-04-28",237,91,"D",2524000
"Western Australia",-17,125,-16.8646,125.2582,343.8,"2007-04-30",212,91,"D",2524000
"Western Australia",-17,125,-16.8064,125.1391,351.4,"2012-04-24",141,96,"D",2524000
"Western Australia",-19,127,-18.8935,126.7379,367.8,"2016-03-26",518,100,"D",2524000
"Western Australia",-19,127,-18.6128,126.5065,351.1,"2010-01-22",136,94,"D",2524000
"Western Australia",-19,126,-18.8556,126.2343,372.4,"2010-04-27",231,100,"D",2524000
"Western Australia",-19,126,-19.2564,126.1535,352.5,"2009-01-17",149,95,"D",2524000
"Western Australia",-14,128,-14.3361,127.7146,346.7,"2010-11-22",134,91,"D",2524000
"Western Australia",-16,125,-16.1276,125.038,346.6,"2003-08-18",205,93,"D",2524000
"Western Australia",-22,121,-21.7771,120.5445,349.4,"2007-12-23",143,93,"D",2524000
"Western Australia",-22,124,-22.3195,124.3315,358.4,"2004-12-26",206,98,"D",2524000
"Western Australia",-22,124,-22.4385,124.4767,355.8,"2003-02-15",120,97,"D",2524000
"Western Australia",-17,127,-17.3635,126.6923,344.4,"2015-04-05",117,91,"D",2524000
"Western Australia",-17,127,-16.5108,126.6942,344.8,"2009-06-13",510,92,"D",2524000
"Western Australia",-19,128,-19.2716,128.1976,396.5,"2008-02-02",136,100,"D",2524000
"Western Australia",-14,127,-14.2063,126.6808,350.7,"2009-11-28",129,94,"D",2524000
"Western Australia",-19,128,-19.1735,127.5601,361,"2015-12-29",142,100,"D",2524000
"Western Australia",-20,124,-20.3513,124.3993,355,"2010-02-16",130,96,"D",2524000
"Western Australia",-20,125,-20.034,124.9601,348.1,"2017-03-21",142,92,"D",2524000
"Western Australia",-20,126,-19.7228,125.9626,352.1,"2017-10-01",130,95,"D",2524000
"Western Australia",-20,127,-19.8698,126.5798,380.2,"2002-01-25",132,100,"D",2524000
"Western Australia",-14,128,-14.4356,127.716,343,"2012-01-19",140,91,"D",2524000
"Western Australia",-24,125,-24.1016,125.4651,366.1,"2004-01-22",138,100,"D",2524000
"Western Australia",-24,126,-24.0674,126.1523,363.6,"2004-12-23",136,100,"D",2524000
"Western Australia",-24,126,-23.8235,125.6427,353.3,"2007-03-03",137,95,"D",2524000
"Western Australia",-24,128,-24.2047,128.459,348.1,"2018-03-19",125,92,"D",2524000
"Western Australia",-24,128,-24.0487,128.4682,365.4,"2008-02-14",202,100,"D",2524000
"Western Australia",-16,125,-15.808,124.5017,343.1,"2014-06-18",225,92,"D",2524000
"Western Australia",-26,122,-25.5437,121.9712,380.9,"2015-02-07",126,100,"D",2524000
"Western Australia",-26,123,-25.6865,123.1144,357.4,"2010-12-25",220,98,"D",2524000
"Western Australia",-26,124,-25.517,123.6941,363.1,"2004-02-02",120,100,"D",2524000
"Western Australia",-26,124,-25.5713,123.711,375.8,"2004-02-04",246,100,"D",2524000
"Western Australia",-20,120,-20.0967,119.6991,382.2,"2010-03-08",244,100,"D",2524000
"Western Australia",-20,120,-19.9998,120.3161,346.7,"2013-02-15",136,93,"D",2524000
"Western Australia",-24,122,-23.8897,122.4681,353.2,"2009-06-20",227,97,"D",2524000
"Western Australia",-19,126,-19.4419,126.1949,346.5,"2014-03-08",124,92,"D",2524000
"Western Australia",-19,126,-19.1705,125.7526,356.2,"2019-02-05",154,97,"D",2524000
"Western Australia",-19,126,-19.029,126.073,351.9,"2004-01-11",155,95,"D",2524000
"Western Australia",-22,122,-22.3183,121.5612,356.4,"2006-01-15",249,97,"D",2524000
"Western Australia",-17,125,-17.3468,125.3852,365.5,"2007-05-13",141,100,"D",2524000
"Western Australia",-20,121,-19.9942,120.9822,347.3,"2010-04-02",238,91,"D",2524000
"Western Australia",-20,121,-19.5255,121.1899,352.3,"2002-02-18",221,95,"D",2524000
"Western Australia",-20,121,-19.7406,121.4889,359.6,"2014-03-22",136,99,"D",2524000
"Western Australia",-20,122,-19.9452,122.0754,354.3,"2014-03-23",219,96,"D",2524000
"Western Australia",-20,122,-19.7913,121.5273,365.8,"2014-03-21",231,100,"D",2524000
"Western Australia",-22,123,-22.0724,123.3238,348.5,"2014-05-01",226,94,"D",2524000
"Western Australia",-22,123,-21.891,122.6343,359.3,"2008-01-21",250,99,"D",2524000
"Western Australia",-19,126,-18.6372,126.0872,350.3,"2019-03-30",213,93,"D",2524000
"Western Australia",-22,124,-22.3078,123.7216,347.7,"2007-12-18",125,91,"D",2524000
"Western Australia",-22,124,-21.9289,123.8455,346,"2017-04-30",232,93,"D",2524000
"Western Australia",-14,127,-14.2971,126.8384,345.1,"2013-04-20",135,92,"D",2524000
"Western Australia",-14,127,-13.8366,126.9088,342.4,"2016-06-23",224,91,"D",2524000
"Western Australia",-14,127,-14.4088,127.0696,344.2,"2016-06-25",212,92,"D",2524000
"Western Australia",-14,127,-14.008,127.0634,387.9,"2000-11-24",200,100,"D",2524000
"Western Australia",-14,127,-14.1243,127.3045,350.9,"2000-11-12",136,96,"D",2524000
"Western Australia",-20,124,-20.1875,123.6818,379.6,"2010-02-19",201,100,"D",2524000
"Western Australia",-14,127,-14.1896,126.683,349.1,"2015-08-10",212,94,"D",2524000
"Western Australia",-25,128,-24.7441,128.2678,354.6,"2001-01-01",125,96,"D",2524000
"Western Australia",-25,129,-24.8968,128.7893,353.7,"2001-02-18",125,96,"D",2524000
"Western Australia",-17,128,-17.3394,127.6584,366.6,"2018-05-05",219,100,"D",2524000
"Western Australia",-17,128,-16.7143,128.4974,349.4,"2018-11-19",142,92,"D",2524000
"Western Australia",-17,128,-17.4443,128.4751,346.3,"2002-01-23",144,92,"D",2524000
"Western Australia",-17,128,-17.1549,128.4577,345.9,"2016-08-23",154,92,"D",2524000
"Western Australia",-17,128,-17.2503,128.4176,346,"2004-01-24",124,91,"D",2524000
"Western Australia",-17,129,-17.1803,128.9369,354.1,"2005-01-26",122,96,"D",2524000
"Western Australia",-17,129,-17.2206,128.741,360.6,"2017-10-02",212,100,"D",2524000
"Western Australia",-17,129,-17.1619,128.804,351.7,"2009-03-22",148,95,"D",2524000
"Western Australia",-17,129,-17.3689,128.6282,357,"2018-12-12",148,98,"D",2524000
"Western Australia",-20,128,-19.8566,128.1434,360.3,"2008-04-13",142,100,"D",2524000
"Western Australia",-20,128,-19.8376,128.0786,346.8,"2015-06-16",453,93,"D",2524000
"Western Australia",-20,129,-19.8973,128.5491,378.1,"2016-09-30",118,100,"D",2524000
"Western Australia",-20,129,-20.3349,129.4863,384,"2009-02-22",125,100,"D",2524000
"Western Australia",-26,125,-26.3066,125.0771,360.3,"2000-12-14",138,100,"D",2524000
"Western Australia",-26,129,-25.9474,129.1758,372.1,"2007-01-24",457,100,"D",2524000
"Western Australia",-20,120,-20.373,119.5497,348,"2008-03-20",231,93,"D",2524000
"Western Australia",-20,120,-19.9037,120.4295,368,"2001-03-26",236,100,"D",2524000
"Western Australia",-20,120,-19.8871,120.4894,367.8,"2004-02-03",201,100,"D",2524000
"Western Australia",-20,121,-19.7661,121.1046,357,"2005-01-07",231,97,"D",2524000
"Western Australia",-20,121,-20.4804,121.3951,362.6,"2011-02-04",213,100,"D",2524000
"Western Australia",-22,121,-22.374,121.3451,353.4,"2016-07-16",233,97,"D",2524000
"Western Australia",-17,125,-16.8546,125.4883,360.7,"2010-04-08",200,100,"D",2524000
"Western Australia",-25,114,-24.6814,114.1479,358.1,"2012-02-27",611,98,"D",2524000
"Western Australia",-25,115,-25.4931,114.5639,349.5,"2012-02-28",233,92,"D",2524000
"Western Australia",-25,119,-24.6902,118.7733,344,"2002-03-03",151,91,"D",2524000
"Western Australia",-25,120,-24.5502,119.5031,346.3,"2008-02-03",220,91,"D",2524000
"Western Australia",-20,122,-19.7053,122.2092,355.2,"2018-04-17",232,97,"D",2524000
"Western Australia",-20,122,-19.5788,122.1963,359.8,"2011-12-05",212,99,"D",2524000
"Western Australia",-22,124,-22.0969,123.6754,347.8,"2014-03-30",226,92,"D",2524000
"Western Australia",-20,123,-19.865,123.3141,347.7,"2010-12-11",206,91,"D",2524000
"Western Australia",-20,123,-19.5789,123.4315,336.1,"2010-12-10",1642,100,"N",2524000
"Western Australia",-20,123,-19.54,123.4417,378.5,"2016-03-05",213,100,"D",2524000
"Western Australia",-20,123,-19.5695,122.5609,346.9,"2012-03-05",154,91,"D",2524000
"Western Australia",-20,124,-20.3313,124.425,347.4,"2010-02-15",225,91,"D",2524000
"Western Australia",-20,124,-20.1613,123.717,348.6,"2019-01-24",130,92,"D",2524000
"Western Australia",-20,124,-20.1188,124.4585,367.4,"2012-01-31",206,100,"D",2524000
"Western Australia",-25,128,-25.3914,127.6957,398.3,"2003-07-22",506,100,"D",2524000
"Western Australia",-20,124,-20.2634,123.5639,348.1,"2014-04-10",207,92,"D",2524000
"Western Australia",-19,123,-18.5342,123.2975,368.3,"2017-12-25",148,100,"D",2524000
"Western Australia",-19,124,-18.6618,123.7845,379,"2006-03-05",153,100,"D",2524000
"Western Australia",-19,124,-19.3466,124.4909,359.6,"2006-12-22",130,99,"D",2524000
"Western Australia",-19,124,-18.5002,124.192,349.1,"2002-03-29",226,93,"D",2524000
"Western Australia",-19,124,-19.4826,123.9837,357.2,"2015-03-25",136,98,"D",2524000
"Western Australia",-19,124,-19.2455,124.0636,364,"2010-12-13",154,100,"D",2524000
"Western Australia",-19,124,-18.554,123.8958,350,"2010-02-14",142,94,"D",2524000
"Western Australia",-19,125,-18.6717,124.9713,350.6,"2009-04-17",226,94,"D",2524000
"Western Australia",-19,125,-18.9991,124.9242,348.8,"2000-12-23",130,94,"D",2524000
"Western Australia",-21,117,-21.1691,117.0474,352.1,"2009-12-29",226,94,"D",2524000
"Western Australia",-21,117,-20.8992,116.9551,318.8,"2002-02-23",1450,97,"N",2524000
"Western Australia",-21,117,-21.0668,116.8808,345.7,"2010-05-28",614,92,"D",2524000
"Western Australia",-21,118,-21.006,118.0717,351.3,"2007-07-04",256,96,"D",2524000
